trial_no,frame,x,y,mouse_state
0,636,300.9337353900813,6.474362844129038,1
0,637,307.5899312051805,7.604034863210096,1
0,638,319.0806431635944,10.367798672104536,1
0,639,325.78439408066373,12.232596004213168,1
0,640,330.63755366407077,13.906396454446346,1
0,641,341.05817759274504,17.072534829181485,1
0,642,345.8640895154208,18.911763938638746,1
0,643,351.53690962811964,20.97920220740585,1
0,644,355.41961070552617,22.746297876539096,1
0,645,359.29166200829076,24.55016480059776,1
0,646,366.3353994656957,28.61313334102369,1
0,647,370.3825883012597,31.079616283272934,1
0,648,373.36096548221184,32.821770552167045,1
0,649,384.5910599325948,40.39243331229802,1
0,650,390.2312607236904,43.547644965196696,1
0,651,395.4799541224902,47.74867959648705,1
0,652,405.938516112162,54.79218483649514,1
0,653,410.04855071275665,58.352802907458354,1
0,654,414.1320871306488,61.97289920122372,1
0,655,421.7227608882648,69.80560394879097,1
0,656,426.97222037313276,75.25793843671357,1
0,657,430.4621249298266,79.5776264373798,1
0,658,439.2901746658873,90.4475841843548,1
0,659,444.0306290275421,95.53407048704703,1
0,660,447.61878286110203,100.92706745149864,1
0,661,452.9747439767892,108.5163976845232,1
0,662,455.0290830019693,111.43161129955732,1
0,663,457.3163669955987,115.17771372915614,1
0,664,461.55734209457023,121.94086383420587,1
0,665,463.75958146373864,125.77748716825451,1
0,666,465.33360116129035,129.40301269445325,1
0,667,469.7058519032814,139.61559245448365,1
0,668,471.99559957334816,144.48599279718078,1
0,669,474.88607563725327,152.10476590475017,1
0,670,476.5008685266591,156.87575638884812,1
0,671,477.6654463229783,159.8437562089348,1
0,672,479.40562517002564,165.62226982647576,1
0,673,479.7962176555594,167.49876842090086,1
0,674,480.3721074289893,170.3306498888611,1
0,675,481.81882259804655,175.27743448656278,1
0,676,482.53141698479806,179.12282229829532,1
0,677,483.0490384560165,182.02927250870522,1
0,678,484.1968503022897,188.88327929155992,1
0,679,484.8126336395085,192.84357176457445,1
0,680,485.53858353524504,197.83637706365798,1
0,681,486.3418565687809,203.88645777515467,1
0,682,486.8341160984024,207.9530798647607,1
0,683,487.179682139078,211.0193378169166,1
0,684,487.80784235694574,217.19054222585902,1
0,685,488.26492393313805,222.36887985132873,1
0,686,488.1261197607325,226.4566756486395,1
0,687,487.84486438081314,236.8568461068964,1
0,688,487.6452749952678,243.19012306165158,1
0,689,487.3482552574191,249.57365957300217,1
0,690,486.46338514698556,261.3846585022533,1
0,691,485.9554450815063,264.6368242486301,1
0,692,484.3589575110895,272.31135410793496,1
0,693,482.303771285341,284.4246283091244,1
0,694,481.210516348446,292.07741283281604,1
0,695,480.4273803781335,295.4116374883277,1
0,696,477.6085564151351,307.5623869482372,1
0,697,476.37261361580227,313.0118204283534,1
0,698,474.7324675305004,317.5528551638223,1
0,699,474.7324675305004,317.5528551638223,1
0,700,473.53267508418634,321.91899246438237,1
0,701,471.5781381636233,327.4927499049049,1
0,702,470.2633290484827,331.81625483650436,1
0,703,467.4015763120853,338.57874074311945,1
0,704,465.9609673658048,342.8424943535921,1
0,705,463.92359158665516,347.31036036675766,1
0,706,460.2461277838347,355.9268690051604,1
0,707,458.0443708232607,360.3163871576643,1
0,708,455.78776984503173,364.6757649051126,1
0,709,452.304605423001,371.1507461313516,1
0,710,450.8329039137803,374.21322260475443,1
0,711,449.3429821901971,377.24898877252986,1
0,712,447.7828219727994,378.7410060337779,1
0,713,447.4894008091416,379.6474416372936,1
0,714,446.25722972481543,381.7447208294736,1
0,715,445.01440425831237,383.83055086505254,1
0,716,443.4043320371042,385.3199484064138,1
0,717,442.1370872581109,387.3908851163233,1
0,718,437.8442949025625,391.55665623101504,1
0,719,436.5319954358449,393.6006063334803,1
0,720,433.81476227991584,396.2638187550049,1
0,721,433.81476227991584,396.2638187550049,1
0,722,433.81476227991584,396.2638187550049,1
0,723,433.81476227991584,396.2638187550049,1
0,724,433.81476227991584,396.2638187550049,1
0,725,433.81476227991584,396.2638187550049,1
0,726,433.81476227991584,396.2638187550049,1
0,727,433.81476227991584,396.2638187550049,1
0,728,433.81476227991584,396.2638187550049,1
0,729,433.81476227991584,396.2638187550049,1
0,730,433.81476227991584,396.2638187550049,1
0,731,433.81476227991584,396.2638187550049,1
0,732,433.81476227991584,396.2638187550049,1
0,733,433.81476227991584,396.2638187550049,1
0,734,433.81476227991584,396.2638187550049,1
0,735,433.81476227991584,396.2638187550049,1
0,736,433.81476227991584,396.2638187550049,1
0,737,433.81476227991584,396.2638187550049,1
0,738,433.81476227991584,396.2638187550049,1
0,739,433.81476227991584,396.2638187550049,1
0,740,433.81476227991584,396.2638187550049,1
0,741,433.81476227991584,396.2638187550049,1
0,742,433.81476227991584,396.2638187550049,1
0,743,433.81476227991584,396.2638187550049,1
0,744,433.81476227991584,396.2638187550049,1
0,745,433.81476227991584,396.2638187550049,1
0,746,433.81476227991584,396.2638187550049,1
0,747,433.81476227991584,396.2638187550049,1
0,748,433.81476227991584,396.2638187550049,1
0,749,433.81476227991584,396.2638187550049,1
0,750,433.81476227991584,396.2638187550049,1
0,751,433.81476227991584,396.2638187550049,1
0,752,433.81476227991584,396.2638187550049,1
0,753,433.81476227991584,396.2638187550049,1
0,754,433.81476227991584,396.2638187550049,1
0,755,433.81476227991584,396.2638187550049,1
0,756,433.81476227991584,396.2638187550049,1
0,757,433.81476227991584,396.2638187550049,1
0,758,433.81476227991584,396.2638187550049,1
0,759,427.19223604722373,402.73620229084315,1
0,760,423.58115403095866,405.70583096099926,1
0,761,421.74825209094655,407.18928409784695,1
0,762,415.0191044788168,412.7635142592961,1
0,763,411.16867257946024,415.6991448336056,1
0,764,407.24558137263523,418.61742952385447,1
0,765,403.25053830066827,421.5141709103884,1
0,766,398.8422516340983,425.1252259337218,1
0,767,394.7079890194093,427.9520525645957,1
0,768,388.3821398271095,432.1258035463232,1
0,769,382.8356702699484,435.8760416125571,1
0,770,379.4002701218492,438.21722119246976,1
0,771,371.80734439310396,442.44982446072555,1
0,772,368.9386205727269,444.9993243001943,1
0,773,365.40739457219684,447.17502630369574,1
0,774,365.1060563104372,447.7969621974266,1
0,775,364.80699479170744,448.4165803187964,1
0,776,364.21562622717437,449.6490152989847,1
0,777,362.7757279897766,452.69213052081676,1
0,778,362.21478695601735,453.89491879029475,1
0,779,361.1178425801628,456.2771526563579,1
0,780,359.53261716598075,459.79578324357533,1
0,781,357.55838257731483,462.35799016894185,1
0,782,355.8616649546218,464.3135807681759,1
0,783,352.5283666972016,468.1502564687296,1
0,784,349.71333651994973,470.80360285576126,1
0,785,345.9765000496875,473.6175815764801,1
0,786,341.3122806830309,476.56345744149803,1
0,787,339.7627463059889,478.33321558787264,1
0,788,335.16323410185254,481.1525749610174,1
0,789,330.60083445359,483.890220411404,1
0,790,323.8339767462693,487.85045766613854,1
0,791,320.4876715169886,489.7678093759147,1
0,792,314.25677345407246,492.0403753948486,1
0,793,305.76178584253677,495.85180757472995,1
0,794,301.6608205329732,497.2082475209312,1
0,795,297.4853852927075,498.98582831046406,1
0,796,290.42982085874974,500.94358258942333,1
0,797,286.39951857591285,502.1380375235059,1
0,798,284.39239324072713,502.7201071459131,1
0,799,277.4351889039941,504.4533261230798,1
0,800,273.47625252372455,505.52205044755755,1
0,801,271.5387193563281,505.590680015907,1
0,802,264.6926040031334,507.1196712953083,1
0,803,260.8204096123402,507.6253814840787,1
0,804,257.9243976133352,508.0960901376102,1
0,805,249.30633044620305,509.4032049701475,1
0,806,245.5051150946474,509.78539908659457,1
0,807,240.77245308321088,510.1096897893212,1
0,808,231.4365406758854,511.08207745126055,1
0,809,226.7981718276542,511.28049814197027,1
0,810,222.19178988380563,511.43980957894144,1
0,811,213.00187049469633,511.18455111778957,1
0,812,206.57404160488912,510.59031406709056,1
0,813,201.1015454324273,510.02166279955895,1
0,814,189.37681419491116,508.6129128623473,1
0,815,180.4947236443192,507.37732252637,1
0,816,168.2811122402063,505.450587032492,1
0,817,161.42542705627315,504.25825401929046,1
0,818,154.66353702597516,503.0076286084793,1
0,819,143.88111183073912,500.86765175116824,1
0,820,136.56812317414614,499.3201670369267,1
0,821,129.81387163815756,496.82000552284273,1
0,822,115.79035646933137,489.38693829128414,1
0,823,109.24696958219342,484.57896254365943,1
0,824,101.24348836980371,479.24071506933547,1
0,825,86.55821311933813,467.35633417427414,1
0,826,78.64234512439403,460.98623425673753,1
0,827,71.10933689448584,453.39534564355347,1
0,828,57.06288121830287,437.91096899025604,1
0,829,49.25768189049015,427.6860119816628,1
0,830,44.58580803416301,421.5328141490139,1
0,831,31.63218981121225,400.7534259416789,1
0,832,27.282894911135326,392.1411339754864,1
0,833,21.925482126775275,380.7790231855679,1
0,834,14.532247662628286,358.3012233148927,1
0,835,11.079722568841795,345.06191906429297,1
0,836,9.039873901462034,332.70731185635486,1
0,837,5.920980412806287,309.04706477790296,1
0,838,5.289562516712259,297.94395153327594,1
0,839,5.474383471728068,288.6355209080362,1
0,840,6.80022847963132,269.62811246608,1
0,841,7.9667694977987065,259.92147402633384,1
0,842,8.888325824229444,250.09294803443186,1
0,843,10.896781105474577,241.1151891323693,1
0,844,13.154626598623913,231.015908083401,1
0,845,15.436956930558386,223.7907222816813,1
0,846,18.51371013847696,214.38915430348197,1
0,847,28.171300439864844,192.54086448236288,1
0,848,33.19883057526424,179.64091381479273,1
0,849,47.120585995627806,156.38058712468202,1
0,850,52.918525369526236,147.9779390238646,1
0,851,61.45319870458492,136.8674082030832,1
0,852,78.56760659106942,116.2719901412325,1
0,853,85.53956697174297,108.93609695379303,1
0,854,94.97928188988105,99.45207963256243,1
0,855,110.78085989018736,86.01480503700247,1
0,856,117.88701313214655,79.70943956750625,1
0,857,125.0289518900326,75.3502785087079,1
0,858,142.9578989943851,63.828428316104265,1
0,859,154.40017378233094,57.315895453389984,1
0,860,165.74801714904615,51.80488867042981,1
0,861,187.3304840949416,43.23707383498468,1
0,862,197.85535232620617,39.07573738881827,1
0,863,205.86494443518203,36.51986794217563,1
0,864,224.97419252196784,32.17096021242042,1
0,865,233.96918474120255,30.18414413129471,1
0,866,241.73855202770358,28.91386767084193,1
0,867,256.0,27.75,1
0,868,263.6208502034307,27.374493482616977,1
0,869,272.31135410668236,27.64104248282098,1
0,870,279.88252750792395,28.03041947690196,1
0,871,286.25377063370604,28.016228413876235,1
0,872,294.7705265583053,28.761635695408927,1
0,873,310.4790462861424,30.606298580158672,1
0,874,317.669745960765,31.649717264326235,1
0,875,323.7527758309312,32.627567165624896,1
0,876,336.65580722325575,34.98213851147591,1
0,877,343.64062878212417,36.898428088135006,1
0,878,350.5236183053035,38.90729431274727,1
0,879,360.5283456156554,42.80357233586143,1
0,880,367.15090736979573,45.01911106154723,1
0,881,374.1452318357759,48.47533198051884,1
0,882,388.09292681373574,56.32464546470206,1
0,883,394.50159663403133,59.44994003183162,1
0,884,400.78408376181426,64.31402990089717,1
0,885,411.2060820379601,71.37577163623463,1
0,886,415.1409667625063,74.55902516991713,1
0,887,420.34636645068997,79.4798286331287,1
0,888,428.67974913930664,86.34972019085251,1
0,889,433.1038927975706,89.96510050354256,1
0,890,437.02591662786256,94.08237455882764,1
0,891,444.1453256096209,100.88018363136828,1
0,892,446.0237038031386,102.98091216535894,1
0,893,449.46637211389935,106.41259882665268,1
0,894,456.57079270459917,116.29895033964544,1
0,895,461.1941737116768,122.52417829123847,1
0,896,463.892546110736,128.06612546263153,1
0,897,471.3140722516765,141.83346860731822,1
0,898,475.1276608444196,148.93762687553772,1
0,899,481.2731952652119,162.88707931309835,1
0,900,483.6456225859269,169.7554029031626,1
0,901,485.57520675738624,177.46111341907311,1
0,902,489.90987411174746,192.48137042884883,1
0,903,491.4604955434628,200.4191963020395,1
0,904,492.4003172282198,208.3140991237173,1
0,905,494.4811296851645,226.4446463485509,1
0,906,494.96282511018836,234.55461826735194,1
0,907,495.2604573595969,241.6852718256197,1
0,908,495.43999387883025,263.1627348408606,1
0,909,495.2251236292089,271.3349438063311,1
0,910,494.799669065538,280.4922737396459,1
0,911,492.92146831812823,298.706874152886,1
0,912,490.39628908620574,308.9939436420364,1
0,913,489.0060943014871,316.03213785209726,1
0,914,484.73225373964283,331.2274967377742,1
0,915,482.1208849842684,340.1615849637474,1
0,916,479.54180081050754,348.0466238992274,1
0,917,473.3377606185819,362.1416970890223,1
0,918,470.05875211186947,369.08764268664527,1
0,919,466.671104807695,375.9514902826295,1
0,920,459.8564693152459,388.55691600843977,1
0,921,456.7154834958534,393.49010622083773,1
0,922,451.70494440747217,400.5205743595558,1
0,923,443.87517934595957,411.8964254189823,1
0,924,440.4827114354157,416.5498191421668,1
0,925,435.37981027059925,422.4246017753401,1
0,926,431.4510832769311,426.466677470389,1
0,927,427.92454906951707,430.9058995965722,1
0,928,422.8956917206159,435.81023927189807,1
0,929,413.17339328219305,444.0112109790554,1
0,930,407.95342009900526,448.6729641187121,1
0,931,403.2071163383663,451.9446074902836,1
0,932,392.72184563431307,458.5878442334325,1
0,933,385.8724405397568,462.79688615395474,1
0,934,378.93532447299253,466.88905259184077,1
0,935,368.40067072165897,471.7691448057658,1
0,936,361.92126129480795,473.8951660166364,1
0,937,356.2518659431996,475.7439889214188,1
0,938,342.42499243104635,480.70498034137046,1
0,939,334.6266930448856,482.68994623949885,1
0,940,327.691936400825,484.3900259626281,1
0,941,313.4769751509319,487.96064975757315,1
0,942,304.13082909749227,490.5097842080179,1
0,943,294.9756170018004,491.9050504232918,1
0,944,275.4108378707583,495.0597929270125,1
0,945,265.20772498202456,495.40084963713855,1
0,946,254.9789413032166,495.9487849998019,1
0,947,236.6806078774962,495.9671865376417,1
0,948,231.62256974730872,495.71139798285253,1
0,949,223.56839508007081,495.1830862203484,1
0,950,212.59434563327594,494.2263818002915,1
0,951,205.68519933383547,493.4858593467143,1
0,952,200.66790446037382,492.41895359574164,1
0,953,186.3879137189536,488.0402874678783,1
0,954,179.3622338358084,485.91329859418914,1
0,955,172.20448082546918,483.1565278410444,1
0,956,164.8846224551933,479.73887141861053,1
0,957,157.37334183837913,475.62224902446167,1
0,958,151.22737702012165,472.6657155368382,1
0,959,137.70960236382305,465.047685503686,1
0,960,131.2141150507362,460.5670244316475,1
0,961,125.61124270888547,456.20320996171995,1
0,962,112.83723839031819,446.5403661406909,1
0,963,108.45601570640743,442.7514766196434,1
0,964,101.95086777009715,436.9301888305548,1
0,965,89.5362173066577,425.5655922613011,1
0,966,83.80001389705794,418.8638422934147,1
0,967,76.75586564046498,411.41398930740405,1
0,968,63.31761748961439,396.1326418392215,1
0,969,59.108883953183415,390.00966010492584,1
0,970,53.516176729761256,382.4239099856039,1
0,971,44.10642030682762,367.5768125090331,1
0,972,40.00301119060136,359.3919234991691,1
0,973,35.53945926133535,350.92051062239625,1
0,974,28.277995809352383,328.8300103194056,1
0,975,25.5697714865707,317.7223826337533,1
0,976,21.739865404164085,302.23555287174463,1
0,977,18.709093402574236,274.57059271970104,1
0,978,18.32029029429406,260.13356020642016,1
0,979,18.453217355021216,244.63906693368835,1
0,980,21.025935416512574,216.83765595398862,1
0,981,23.038309370444757,202.63432640108206,1
0,982,25.862862692773508,192.30132805226228,1
0,983,32.67465299972987,169.948031463,1
0,984,37.80239791387989,157.65741878369383,1
0,985,47.541266036289116,137.46464148408532,1
0,986,52.454518271002186,127.76634653555695,1
0,987,56.1250536663692,121.05904640106597,1
0,988,65.68123955389848,107.18692669489997,1
0,989,69.88295143673584,100.0640944114525,1
0,990,74.55306622155038,93.59998192837878,1
0,991,83.7062699633377,83.70626996333768,1
0,992,87.27511326669948,79.2881363837503,1
0,993,93.39045114727661,73.43835926662148,1
0,994,105.88538315106901,62.14337561293778,1
0,995,112.23648874311075,56.71402916417801,1
0,996,119.20961937653954,51.805663641590954,1
0,997,132.14498781341274,41.711169470897204,1
0,998,139.04831846071892,37.82123276653957,1
0,999,145.3457253794767,33.71220937446998,1
0,1000,156.47563656579786,27.679401534985736,1
0,1001,162.59894020696134,24.44320590878893,1
0,1002,167.81548675485965,21.48733838376798,1
0,1003,180.63642619261827,16.38248313934995,1
0,1004,184.61039818512225,14.818912684045564,1
0,1005,188.31566398325273,14.270228556539895,1
0,1006,195.22284302654606,11.926655354199152,1
0,1007,199.0859532900823,10.980205528453538,1
0,1008,200.02488454306928,10.867597759131456,1
0,1009,207.6779793639135,9.557694794409732,1
0,1010,209.66847861808958,8.89855251066883,1
0,1011,213.46769886366783,8.539338860472046,1
0,1012,218.23866205559924,8.130705063158292,1
0,1013,223.99274344033626,7.701282696917248,1
0,1014,228.80889141488439,7.395578969126133,1
0,1015,240.42883398761293,6.861343968065289,1
0,1016,246.2618074267548,6.702269450536359,1
0,1017,251.12940599856321,6.625589298275763,1
0,1018,262.8181601913571,6.650141256904502,1
0,1019,267.68372530825667,6.747194000396916,1
0,1020,275.53432311789754,7.914096271665157,1
0,1021,292.2209760471217,10.28473008109321,1
0,1022,300.02393236873445,11.422597922160527,1
0,1023,307.8965212436359,13.163447751430859,1
0,1024,323.56793840607526,17.064101912652248,1
0,1025,331.33993079566017,19.21736032003047,1
0,1026,341.224463674609,22.857214414707528,1
0,1027,358.2921510156185,30.760552109991448,1
0,1028,366.8660644748105,34.26787095392322,1
0,1029,374.2619559738082,39.18641412907746,1
0,1030,390.05913616893656,50.44265791047917,1
0,1031,397.33369780736746,55.94314600877746,1
0,1032,405.3231841231518,61.87986066964531,1
0,1033,418.88202704690246,74.13172437392633,1
0,1034,426.28397462024066,81.70934365172434,1
0,1035,434.51962202401086,90.51832787208707,1
0,1036,447.761636084201,106.40584410765683,1
0,1037,454.67570455200024,115.52222917378208,1
0,1038,458.47609872485333,120.68181515542844,1
0,1039,464.13763711004316,128.91596190245306,1
0,1040,467.60407559958617,135.6564498831036,1
0,1041,471.0854989429565,140.95426797467297,1
0,1042,476.1129552697368,150.94608951670315,1
0,1043,479.2096361864961,157.90787284397456,1
0,1044,481.99582457444257,164.00169972367848,1
0,1045,485.21846635446053,172.92081791002542,1
0,1046,487.4278855045924,179.85922377539967,1
0,1047,488.7251931273328,184.77806591415478,1
0,1048,491.55834935412673,197.613742464318,1
0,1049,492.8971333741945,204.58828172480605,1
0,1050,493.555226750645,210.51070122575854,1
0,1051,495.92311821279975,227.65465270966928,1
0,1052,496.2755191952218,233.69594334548324,1
0,1053,496.61646762081375,241.78636900477738,1
0,1054,496.3987952568528,257.0186389752466,1
0,1055,496.30252121085107,265.16407920617723,1
0,1056,495.64002973276337,272.315916912673,1
0,1057,493.262651524213,289.7485668003814,1
0,1058,491.61727505305925,298.00134033417874,1
0,1059,489.56363040075104,308.24449632072043,1
0,1060,485.5285333205878,323.62894290018215,1
0,1061,483.3845259456637,330.7705873369221,1
0,1062,480.93541673610736,338.8171307192455,1
0,1063,477.2044783000048,349.7825437533138,1
0,1064,474.529794647515,355.05322464797126,1
0,1065,472.10760092754595,360.9956740287006,1
0,1066,467.9960043002283,369.1324830401258,1
0,1067,465.6351052683786,374.046952500301,1
0,1068,463.47157168517845,378.0421010034343,1
0,1069,460.9181691577811,381.3976855497974,1
0,1070,457.5412224136945,387.3071600903296,1
0,1071,455.773494921725,389.5220807879324,1
0,1072,450.08178678793763,396.96466620650415,1
0,1073,446.36789882181944,401.33463245747726,1
0,1074,444.2045432558265,404.313362915095,1
0,1075,437.051375392815,411.3338504964671,1
0,1076,434.08836961276137,414.52953133709354,1
0,1077,430.6606222853115,417.2251897936264,1
0,1078,424.82767474552645,422.75616959960274,1
0,1079,422.0083093911138,425.12096515325663,1
0,1080,418.3969274679106,427.76598107756786,1
0,1081,411.8002166586132,432.71299740131917,1
0,1082,407.74811439739847,436.004659756275,1
0,1083,405.5574415948221,437.97898484098295,1
0,1084,399.5020545957623,442.44792502754495,1
0,1085,395.60041946418346,444.93289855849366,1
0,1086,393.0649369200535,447.4723928884332,1
0,1087,385.9644923318428,451.99483929717724,1
0,1088,382.20435775569183,453.72016052438147,1
0,1089,378.12981558374634,456.0402151917152,1
0,1090,371.9516888163581,459.4425085656573,1
0,1091,368.96296595691985,460.81135878997134,1
0,1092,366.8741962640717,461.90922160148943,1
0,1093,358.93156414706925,465.04657864595777,1
0,1094,353.9492536694026,466.8038286551057,1
0,1095,350.8392262991819,468.05624753472887,1
0,1096,340.85216585157707,470.81560975374356,1
0,1097,337.87022346250205,471.44795652905157,1
0,1098,331.4413554914238,473.70219745417427,1
0,1099,326.35737275931064,474.64906615495323,1
0,1100,316.8876715116585,476.71780937738515,1
0,1101,311.4982808246498,477.9931235352117,1
0,1102,297.55942747941924,480.20217471103126,1
0,1103,288.7481815348263,481.9624523759622,1
0,1104,281.0995239802686,482.9869991581146,1
0,1105,262.53272167455196,484.6452580171259,1
0,1106,256.0,485.15,1
0,1107,246.2310294484868,485.0280868513197,1
0,1108,229.17832689427672,485.593521945848,1
0,1109,221.75336927812697,485.02434309542235,1
0,1110,215.43712821528507,484.43301497912796,1
0,1111,198.86565970296616,482.421274572522,1
0,1112,190.59369459723595,480.7023071561641,1
0,1113,181.43220105859643,478.6531461953466,1
0,1114,162.94230244504013,472.43756628093774,1
0,1115,153.0901905485682,469.09607001847513,1
0,1116,142.7293281410737,463.83609510258657,1
0,1117,125.40148968756347,453.97075777241247,1
0,1118,116.42155221104984,448.30808360610735,1
0,1119,107.64926137386256,442.4686367821348,1
0,1120,93.82694009229992,431.5164129553863,1
0,1121,86.6916627082869,426.3282670322442,1
0,1122,81.3423373418492,420.4437642245607,1
0,1123,70.26035551761841,408.06157705286466,1
0,1124,63.65816022020147,400.51080024371896,1
0,1125,58.279910088388675,392.5695466307826,1
0,1126,46.02046704612559,374.68408385511333,1
0,1127,40.68398596618331,366.18519028788523,1
0,1128,32.18647865937701,351.3465673459428,1
0,1129,28.72332083823458,344.1072588525099,1
0,1130,25.581763427817187,337.79348659961914,1
0,1131,21.28972575788355,326.61198926847646,1
0,1132,19.2314651667996,322.3744427733154,1
0,1133,16.362809883990394,315.1696765920538,1
0,1134,13.685535927560078,304.2658892169728,1
0,1135,12.263557697074688,299.2435623477821,1
0,1136,10.823922136466257,293.26676380443877,1
0,1137,7.7421794276004405,281.3125620519887,1
0,1138,6.51524783171349,274.4443980117755,1
0,1139,5.844924449094247,267.6351198129011,1
0,1140,3.900977497312967,255.03779002463986,1
0,1141,3.9791080743698455,247.34279380467626,1
0,1142,3.697655234960866,240.6508078918036,1
0,1143,3.802420213560886,228.29647801792325,1
0,1144,3.7053935529488093,222.67807080168978,1
0,1145,4.12792317157896,217.03111267599562,1
0,1146,5.449684863535879,203.0535183444382,1
0,1147,6.300440317533539,195.69520072201502,1
0,1148,7.36925163297332,187.50926555607802,1
0,1149,9.825060586680632,171.46445473305826,1
0,1150,11.349243915102967,162.75574958929857,1
0,1151,12.638809263610774,155.9004913381938,1
0,1152,17.334659079233376,142.6111024206164,1
0,1153,19.69657439778798,136.4797345525814,1
0,1154,22.11699667474818,130.41301768365372,1
0,1155,24.003216806348107,126.8096344857535,1
0,1156,27.081916003720888,120.64764081708148,1
0,1157,29.03487348776019,117.09734257196266,1
0,1158,31.80055663019222,112.58497145250149,1
0,1159,36.860295189034986,103.86995698873636,1
0,1160,39.52480515032932,100.21032002188679,1
0,1161,46.6370175860489,91.04734719250095,1
0,1162,50.046079698106816,87.24480539132657,1
0,1163,56.311298111600856,81.84227369531305,1
0,1164,68.3922503002725,70.22256980817048,1
0,1165,75.0676622488283,64.96484136172975,1
0,1166,83.77915693117814,57.99207882103255,1
0,1167,99.64947012632562,48.46328475544504,1
0,1168,106.14023911959771,43.77623925337701,1
0,1169,113.26734487375059,39.56878438731231,1
0,1170,127.40009363988045,32.59286334530157,1
0,1171,135.45135462936491,29.029503683829894,1
0,1172,143.62328834682387,25.58052397906437,1
0,1173,160.9869602108867,19.41753093601497,1
0,1174,170.04384733300745,17.23290933298444,1
0,1175,180.5938906947513,13.555040870647336,1
0,1176,203.16606864029234,9.121448229299931,1
0,1177,217.4394383423799,7.284377597727826,1
0,1178,229.88209301575793,6.428888615265244,1
0,1179,254.0677228718422,4.80397023706726,1
0,1180,265.65772498268524,4.899150365886895,1
0,1181,277.2149506732383,5.277855644248067,1
0,1182,288.70107711079623,5.932939781978018,1
0,1183,300.0799789826416,6.852292557085107,1
0,1184,310.3882626038838,7.913188069762958,1
0,1185,328.89300998261206,10.814420989739373,1
0,1186,340.11826259553715,14.041851418378313,1
0,1187,347.52718236245926,16.33088334928666,1
0,1188,363.35046637588476,22.46565201825704,1
0,1189,371.75864472537074,26.364964883522347,1
0,1190,378.2118556225158,29.43802154636322,1
0,1191,392.37585773455737,37.79862759793988,1
0,1192,398.0506835116038,41.51287517495883,1
0,1193,406.2332545121555,46.61240149532749,1
0,1194,419.2007741908326,56.21974193605301,1
0,1195,426.7541935014557,62.728770026047485,1
0,1196,432.98041587066336,67.78273228882186,1
0,1197,442.1271190139526,76.42006608751092,1
0,1198,445.5701713587789,79.5036335500626,1
0,1199,448.3056902319503,82.36476512003333,1
0,1200,452.80815249592723,87.17404925945738,1
0,1201,454.5885863370841,89.11100023940534,1
0,1202,455.7114673644286,90.81808539062015,1
0,1203,459.85664550760015,94.96255856742275,1
0,1204,462.6800522022996,98.66248279848168,1
0,1205,463.9989438483202,101.16670548670184,1
0,1206,468.9033480194465,108.46171497809678,1
0,1207,472.8059594670097,112.70335724809985,1
0,1208,474.8701605115118,116.29564221214574,1
0,1209,480.129163230186,126.19185963872718,1
0,1210,483.07089394986525,131.718399629825,1
0,1211,485.7486440136096,136.4559901418375,1
0,1212,488.75310671093376,142.89507667767884,1
0,1213,491.1378471672858,149.20432443014212,1
0,1214,493.79965613069334,154.88833521151778,1
0,1215,497.52539926390017,166.72018313587517,1
0,1216,499.91238779070585,175.00978627202363,1
0,1217,502.0308932509567,182.47352612811144,1
0,1218,505.188350685682,199.15094662297835,1
0,1219,506.4700982443844,206.66498063372478,1
0,1220,507.9468374289568,217.97028871915728,1
0,1221,509.14148508899956,238.80548404138926,1
0,1222,509.3888897642013,248.35052404407287,1
0,1223,509.41561521408846,261.7377120446655,1
0,1224,507.68534978471996,284.7093555013576,1
0,1225,505.4014878601618,297.24716914147893,1
0,1226,503.55496198973464,306.85431386949585,1
0,1227,497.32045159204233,326.4655719004348,1
0,1228,493.19594595430897,337.3243242949322,1
0,1229,489.4762850679842,347.0654389715822,1
0,1230,482.0042685583138,363.66726956218884,1
0,1231,477.78409312497456,370.78299559298966,1
0,1232,472.9646491696792,379.5628270613171,1
0,1233,463.3851506118683,392.9524579946715,1
0,1234,458.56691059826755,399.8518640550009,1
0,1235,452.0736999883206,407.9571175005803,1
0,1236,440.66704869118547,421.02161799169795,1
0,1237,432.7781813530456,427.84024330460153,1
0,1238,426.8437025084006,433.756453477513,1
0,1239,414.94263685427495,444.55927722977844,1
0,1240,408.73256601524395,450.1181645659735,1
0,1241,398.2442798480987,459.0659718718645,1
0,1242,392.37680506677503,463.0180277907642,1
0,1243,387.2829549172304,466.64056200842185,1
0,1244,378.09306965672573,472.83729164912734,1
0,1245,374.2313082432887,474.87448802238333,1
0,1246,369.05396214748396,478.2095116987234,1
0,1247,359.47009076226476,482.46284027428845,1
0,1248,354.44058389044966,485.04492291247925,1
0,1249,348.3206173895387,488.25923739672373,1
0,1250,336.56801609475633,492.85055325905967,1
0,1251,329.9603191410182,494.4247128728899,1
0,1252,321.0197755328284,497.64065842928613,1
0,1253,306.3157573909163,501.7731227342385,1
0,1254,298.5323011392088,503.46066113093354,1
0,1255,291.7008274496547,504.9409047347332,1
0,1256,279.04187552158476,507.5404747064617,1
0,1257,271.3491921089542,508.30234475899306,1
0,1258,264.60510961272337,509.3726713887343,1
0,1259,253.14223000708085,510.34152964377273,1
0,1260,248.3808299481362,510.28980123408843,1
0,1261,242.67294927178395,510.1658966694311,1
